SESSION|QS4/700 located at connection[0] session[0]|user=QNOVATE8
SELFIELD|ctxtI1-LOW=003004362386
SELFIELD|ctxtI1-HIGH=003004363999
SELFIELD|ctxtI3-LOW=000000000015000177
TABLE|AFPO
TITLE|Data Browser: Table AFPO Select Entries        154
SBAR|
ALV|rows=154|cols=100
HDR|MANDT	AUFNR	POSNR	PSOBS	QUNUM	QUPOS	PROJN	PLNUM	STRMP	ETRMP	KDAUF	KDPOS	KDEIN	BESKZ	PSAMG	PSMNG	WEMNG	IAMNG	AMEIN	MEINS	MATNR	PAMNG	PGMNG	KNTTP	TPAUF	LTRMI	LTRMP	KALNR	UEBTO	UEBTK	UNTTO	INSMK	WEPOS	BWTAR	BWTTY	PWERK	LGORT	UMREZ	UMREN	WEBAZ	ELIKZ	SAFNR	VERID	SERNR	TECHS	DWERK	DAUTY	DAUAT	DGLTP	DGLTS	DFREI	DNREL	VERTO	SOBKZ	KZVBR	WEWRT	WEUNB	ABLAD	WEMPF	CHARG	GSBER	WEAED	CUOBJ	KBNKZ	ARSNR	ARSPS	KRSNR	KRSPS	KCKEY	RTP01	RTP02	RTP03	RTP04	KSVON	KSBIS	OBJNP	NDISR	VFMNG	GSBTR	KZAVC	KZBWS	XLOEK	SERNP	ANZSN	OBJTYPE	CH_PROC	FXPRU	CUOBJ_ROOT	BERID	TECHS_COPY	SGT_SCAT	KUNNR2	FSH_SEASON_YEAR	FSH_SEASON	FSH_COLLECTION	FSH_THEME	FSH_SALLOC_QTY	MILL_OC_AUFNR_U	MILL_OC_RUMNG	MILL_OC_SORT	
ROW26|700	003004362790	0001	E		000	00000000					000000	0000		0	45	42	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1003	FRNC	1	1	0			FG01			1003	40	ZPFG	10.08.2026	10.08.2026	1					129,002.16		9004946939			1008		000000000000000000		0000000000	0000	0000000000	0000										45	10.08.2026	1				0				000000000000000000	1003								0		0	00000000	
ROW27|700	003004362794	0001	E		000	00000000					000000	0000		0	0.100	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1000	FBWR	1	1	0			FG01			1000	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004946945			1008		000000000000000000		0000000000	0000	0000000000	0000										0.100	10.08.2026	1				0				000000000000000000	1000								0		0	00000000	
ROW28|700	003004362797	0001	E		000	00000000					000000	0000		0	3	3	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1070	FKDL	1	1	0	X		FG01			1070	40	ZPFG	10.08.2026	10.08.2026	1					14,659.41		9004946950			1029		000000000000000000		0000000000	0000	0000000000	0000										3	10.08.2026	1				0				000000000000000000	1070								0		0	00000000	
ROW29|700	003004362799	0001	E		000	00000000					000000	0000		0	41.500	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0			FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004946953			1008		000000000000000000		0000000000	0000	0000000000	0000										41.500	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW30|700	003004362800	0001	E		000	00000000					000000	0000		0	42	42	0	TO	TO	000000000015000177	0	0			11.08.2026		000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0	X		FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					117,206.46		9004946954			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW31|700	003004362813	0001	E		000	00000000					000000	0000		0	90	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0			FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004946971			1008		000000000000000000		0000000000	0000	0000000000	0000										90	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW32|700	003004362814	0001	E		000	00000000					000000	0000		0	42	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0			FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004946972			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW33|700	003004362815	0001	E		000	00000000					000000	0000		0	42	42	0	TO	TO	000000000015000177	0	0			11.08.2026		000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0	X		FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					117,206.46		9004946973			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW34|700	003004362820	0001	E		000	00000000					000000	0000		0	60	43	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0			FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					119,997.09		9004946979			1008		000000000000000000		0000000000	0000	0000000000	0000										60	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW35|700	003004362822	0001	E		000	00000000					000000	0000		0	42	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0			FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004946981			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW36|700	003004362825	0001	E		000	00000000					000000	0000		0	42	42	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0	X		FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					117,206.46		9004946984			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW37|700	003004362828	0001	E		000	00000000					000000	0000		0	42	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0			FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004946987			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW38|700	003004362829	0001	E		000	00000000					000000	0000		0	42	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0			FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004946988			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW39|700	003004362830	0001	E		000	00000000					000000	0000		0	42	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0			FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004946989			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW40|700	003004362832	0001	E		000	00000000					000000	0000		0	45	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1007	FRGU	1	1	0			FG01			1007	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004946992			1005		000000000000000000		0000000000	0000	0000000000	0000										45	10.08.2026	1				0				000000000000000000	1007								0		0	00000000	
ROW41|700	003004362833	0001	E		000	00000000					000000	0000		0	37	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0			FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004946993			1008		000000000000000000		0000000000	0000	0000000000	0000										37	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW42|700	003004362834	0001	E		000	00000000					000000	0000		0	45	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1007	FRGU	1	1	0			FG01			1007	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004946995			1005		000000000000000000		0000000000	0000	0000000000	0000										45	10.08.2026	1				0				000000000000000000	1007								0		0	00000000	
ROW43|700	003004362839	0001	E		000	00000000					000000	0000		0	42	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0			FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004947000			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW44|700	003004362841	0001	E		000	00000000					000000	0000		0	45	45	0	TO	TO	000000000015000177	0	0			11.08.2026		000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0	X		FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					125,578.35		9004947003			1008		000000000000000000		0000000000	0000	0000000000	0000										45	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW45|700	003004362843	0001	E		000	00000000					000000	0000		0	45	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0			FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004947005			1008		000000000000000000		0000000000	0000	0000000000	0000										45	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW46|700	003004362844	0001	E		000	00000000					000000	0000		0	42	42	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0	X		FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					117,206.46		9004947006			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW47|700	003004362857	0001	E		000	00000000					000000	0000		0	25	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1045	FOCP	1	1	0			FG01			1045	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004947028			1021		000000000000000000		0000000000	0000	0000000000	0000										25	10.08.2026	1				0				000000000000000000	1045								0		0	00000000	
ROW48|700	003004362861	0001	E		000	00000000					000000	0000		0	42	42	0	TO	TO	000000000015000177	0	0			11.08.2026		000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0	X		FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					117,206.46		9004947033			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW49|700	003004362927	0001	E		000	00000000					000000	0000		0	7	7	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1070	FKDL	1	1	0	X		FG01			1070	40	ZPFG	10.08.2026	10.08.2026	1					34,205.29		9004947149			1029		000000000000000000		0000000000	0000	0000000000	0000										7	10.08.2026	1				0				000000000000000000	1070								0		0	00000000	
ROW50|700	003004362952	0001	E		000	00000000					000000	0000		0	45	43	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1003	FRNC	1	1	0			FG01			1003	40	ZPFG	10.08.2026	10.08.2026	1					132,073.64		9004947210			1008		000000000000000000		0000000000	0000	0000000000	0000										45	10.08.2026	1				0				000000000000000000	1003								0		0	00000000	
ROW51|700	003004362966	0001	E		000	00000000					000000	0000		0	7	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1304	FEGU	1	1	0			FG01			1304	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004947232			1309		000000000000000000		0000000000	0000	0000000000	0000										7	10.08.2026	1				0				000000000000000000	1304								0		0	00000000	
ROW52|700	003004363037	0001	E		000	00000000					000000	0000		0	65	43	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0			FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					119,997.09		9004947379			1008		000000000000000000		0000000000	0000	0000000000	0000										65	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW53|700	003004363049	0001	E		000	00000000					000000	0000		0	528	527.200	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1003	FRNC	1	1	0			FG01			1003	40	ZPFG	10.08.2026	10.08.2026	1					1,619,284.26		9004947464			1008		000000000000000000		0000000000	0000	0000000000	0000										528	10.08.2026	1				0				000000000000000000	1003								0		0	00000000	
ROW54|700	003004363052	0001	E		000	00000000					000000	0000		0	41.900	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0			FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004947488			1008		000000000000000000		0000000000	0000	0000000000	0000										41.900	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW55|700	003004363058	0001	E		000	00000000					000000	0000		0	20	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1007	FRGU	1	1	0			FG01			1007	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004947496			1005		000000000000000000		0000000000	0000	0000000000	0000										20	10.08.2026	1				0				000000000000000000	1007								0		0	00000000	
ROW56|700	003004363060	0001	E		000	00000000					000000	0000		0	20	0	0	TO	TO	000000000015000177	0	0					000000000000	0.0	X	0.0		X			1007	FRGU	1	1	0			FG01			1007	40	ZPFG	10.08.2026	10.08.2026	1					0.00		9004947498			1005		000000000000000000		0000000000	0000	0000000000	0000										20	10.08.2026	1				0				000000000000000000	1007								0		0	00000000	
ROW57|700	003004363094	0001	E		000	00000000					000000	0000		0	50	50	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1009	FBCU	1	1	0	X		FG01			1009	40	ZPFG	10.08.2026	10.08.2026	1					184,247.00		9004947571			1008		000000000000000000		0000000000	0000	0000000000	0000										50	10.08.2026	1				0				000000000000000000	1009								0		0	00000000	
ROW58|700	003004363095	0001	E		000	00000000					000000	0000		0	50	50	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1009	FBCU	1	1	0	X		FG01			1009	40	ZPFG	10.08.2026	10.08.2026	1					184,247.00		9004947572			1008		000000000000000000		0000000000	0000	0000000000	0000										50	10.08.2026	1				0				000000000000000000	1009								0		0	00000000	
ROW59|700	003004363103	0001	E		000	00000000					000000	0000		0	42	42	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0	X		FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					117,206.46		9004947584			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW60|700	003004363124	0001	E		000	00000000					000000	0000		0	42	42	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0	X		FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					117,206.46		9004947669			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
ROW61|700	003004363142	0001	E		000	00000000					000000	0000		0	40	40	0	TO	TO	000000000015000177	0	0			11.08.2026		000000000000	0.0	X	0.0		X			1046	FNRC	1	1	0	X		FG01			1046	40	ZPFG	10.08.2026	10.08.2026	1					110,867.20		9004947690			1022		000000000000000000		0000000000	0000	0000000000	0000										40	10.08.2026	1				0				000000000000000000	1046								0		0	00000000	
ROW62|700	003004363164	0001	E		000	00000000					000000	0000		0	42	41.500	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1000	FBWR	1	1	0			FG01			1000	40	ZPFG	10.08.2026	10.08.2026	1					137,084.88		9004947748			1008		000000000000000000		0000000000	0000	0000000000	0000										42	10.08.2026	1				0				000000000000000000	1000								0		0	00000000	
ROW63|700	003004363231	0001	E		000	00000000					000000	0000		0	45	45	0	TO	TO	000000000015000177	0	0			10.08.2026		000000000000	0.0	X	0.0		X			1003	FRNC	1	1	0	X		FG01			1003	40	ZPFG	10.08.2026	10.08.2026	1					138,216.60		9004947891			1008		000000000000000000		0000000000	0000	0000000000	0000										45	10.08.2026	1				0				000000000000000000	1003								0		0	00000000	
ROW64|700	003004363246	0001	E		000	00000000					000000	0000		0	45	45	0	TO	TO	000000000015000177	0	0			11.08.2026		000000000000	0.0	X	0.0		X			1004	FNWL	1	1	0	X		FG01			1004	40	ZPFG	10.08.2026	10.08.2026	1					125,578.35		9004947913			1008		000000000000000000		0000000000	0000	0000000000	0000										45	10.08.2026	1				0				000000000000000000	1004								0		0	00000000	
