SESSION|QS4/700 located at connection[0] session[0]|user=QNOVATE8
SELFIELD|ctxtI2-LOW=10.08.2026
TABLE|LIKP
TITLE|Data Browser: Table LIKP Select Entries        200
SBAR|Selection restricted to 200 hits
ALV|rows=200|cols=312
HDR|MANDT	VBELN	ERNAM	ERZET	ERDAT	BZIRK	VSTEL	VKORG	LFART	AUTLF	KZAZU	WADAT	LDDAT	TDDAT	LFDAT	KODAT	ABLAD	INCO1	INCO2	EXPKZ	ROUTE	FAKSK	LIFSK	VBTYP	KNFAK	TPQUA	TPGRP	LPRIO	VSBED	KUNNR	KUNAG	KDGRP	STZKL	STZZU	BTGEW	NTGEW	GEWEI	VOLUM	VOLEH	ANZPK	BEROT	LFUHR	GRULG	LSTEL	TRAGR	FKARV	FKDAT	PERFK	ROUTA	STAFO	KALSM	KNUMV	WAERK	VKBUR	VBEAK	ZUKRL	VERUR	COMMN	STWAE	STCUR	EXNUM	AENAM	AEDAT	LGNUM	LISPL	VKOIV	VTWIV	SPAIV	FKAIV	PIOIV	FKDIV	KUNIV	KKBER	KNKLI	GRUPP	SBGRP	CTLPC	CMWAE	AMTBL	BOLNR	LIFNR	TRATY	TRAID	CMFRE	CMNGV	XABLN	BLDAT	WADAT_IST	TRSPG	TPSID	LIFEX	TERNR	KALSM_CH	KLIEF	KALSP	KNUMP	NETWR	AULWE	WERKS	LCNUM	ABSSC	KOUHR	TDUHR	LDUHR	WAUHR	LGTOR	LGBZO	AKWAE	AKKUR	AKPRZ	PROLI	XBLNR	HANDLE	TSEGFL	TSEGTP	TZONIS	TZONRC	CONT_DG	VERURSYS	KZWAB	TCODE	VSART	TRMTYP	SDABW	VBUND	XWOFF	DIRTA	PRVBE	FOLAR	PODAT	POTIM	VGANZ	IMWRK	SPE_LOEKZ	SPE_LOC_SEQ	SPE_ACC_APP_STS	SPE_SHP_INF_STS	SPE_RET_CANC	SPE_WAUHR_IST	SPE_WAZONE_IST	SPE_REV_VLSTK	SPE_LE_SCENARIO	SPE_ORIG_SYS	SPE_CHNG_SYS	SPE_GEOROUTE	SPE_GEOROUTEIND	SPE_CARRIER_IND	SPE_GTS_REL	SPE_GTS_RT_CDE	SPE_REL_TMSTMP	SPE_UNIT_SYSTEM	SPE_INV_BFR_GI	SPE_QI_STATUS	SPE_RED_IND	SAKES	SPE_LIFEX_TYPE	SPE_TTYPE	SPE_PRO_NUMBER	LOC_GUID	SPE_BILLING_IND	PRINTER_PROFILE	MSR_ACTIVE	PRTNR	STGE_LOC_CHANGE	TM_CTRL_KEY	DLV_SPLIT_INITIA	DLV_VERSION	_DATAAGING	GTS_VORPA	GTS_VORNU	GTS_EXPVZ	GTS_PORTI	ITM_EXPVZ	ITM_STGBE	ITM_KZGBE	ITM_VYGID	ITM_IEVER	ITM_STABE	ITM_KZABE	HANDOVERLOC	HANDOVERDATE	HANDOVERTIME	HANDOVERTZONE	BESTK	CMPSC	CMPSD	CMPSI	CMPSJ	CMPSK	CMPS_CM	CMPS_TE	CMGST	FKIVK	FKSTK	GBSTK	HDALL	HDALS	KOQUK	KOSTK	KOSTK_WH	LVSTK	PDSTK	PKSTK	SPE_TMPID	SPSTG	TRSTA	UVALL	UVALS	UVFAK	UVFAS	UVPAK	UVPAS	UVPIK	UVPIS	UVVLK	UVVLS	UVWAK	UVWAS	VESTK	VLSTK	WBSTK	UVK01	UVK02	UVK03	UVK04	UVK05	UVS01	UVS02	UVS03	UVS04	UVS05	TOTAL_PCSTA	TOTAL_DGSTA	TOTAL_SDSSTA	TOTAL_ARC_STATUS	ICO_FKIVK	TOTAL_EMCST	TOTAL_SLCST	TOTAL_LCCST	/SAPMP/LBASK	INCOV	INCO2_L	INCO3_L	INCO2_KEY	INCO3_KEY	INCO4_KEY	OID_EXTBOL	OID_MISCDL	EXT_BUS_SYST_ID	SITKZ_DB	TM_ADV_SHIP_RECV	TM_WHSE_EXEC	TM_WHSE_BLOCK	LGLC_LIC_IND	CREATION_TS	CHANGED_TS	CORR_IND	PICKUPCODE	DUMMY_DELIVERY_INCL_EEW_PS	ZZLRGRNO	ZZLRGRDATE	ZZVEHICLE_NO	ZZDRIVER_NO	ZZDRIVER_NAME	ZZDRIVERMOB	ZZWERKS	ZZPARTNER	ZZVHCLTYP	ZZVBELN	ZZEBELN	ZZAUFNR	ZZSEALNO	ZZREFDI	/BEV1/LULEINH	/BEV1/RPFAESS	/BEV1/RPKIST	/BEV1/RPCONT	/BEV1/RPSONST	/BEV1/RPFLGNR	IDT_CUR_EVTLOC	IDT_CUR_EVTQUA	IDT_CUR_EVTTST	IDT_CUR_ESTLOC	IDT_CUR_ESTQUA	IDT_CUR_ESTTST	IDT_CUR_WRKQUA	IDT_PRE_EVTLOC	IDT_PRE_EVTQUA	IDT_PRE_EVTTST	IDT_PRE_ESTLOC	IDT_PRE_ESTQUA	IDT_PRE_ESTTST	IDT_PRE_WRKQUA	IDT_REF_ESTLOC	IDT_REF_ESTQUA	IDT_REF_ESTTST	IDT_FIRM_LFDAT	IDT_DOCNUM	BORGR_GRP	KBNKZ	FSH_TRANSACTION	FSH_VAS_LAST_ITEM	FSH_VAS_CG	RFM_PSST_GROUP	EXT_ACT_DATE_TOCD	EXT_PLAN_DATE_TOCD	EXT_TZONE_TOCD	INT_ACT_DATE_TOCD	INT_PLAN_DATE_TOCD	INT_TZONE_TOCD	JIT_RLVNT	ZZZABC	
ROW104|700	9004944361	SCLADMIN	00:19:16	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bX62k}951Km			INDIA	INDIA			I											00:00:00	0							00:19:16	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,184,916.0000000	20,260,809,184,916.0000000		000000				KA01AM3914			0						006000184895			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW105|700	9004944363	SCLADMIN	00:25:06	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	24.410	24.410	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307246	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7z6bX7hyq3xR1W			INDIA	INDIA			I		01									00:00:00	0							01:32:32	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,185,506.0000000	20,260,809,201,455.0000000		000000				RJ47GA2796												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW106|700	9004944365	SCLADMIN	00:25:24	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bX7mhFVMBBm			INDIA	INDIA			I											00:00:00	0							00:25:25	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,185,524.0000000	20,260,809,185,525.0000000		000000				KA01AT4062		-	0						006000184896			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW107|700	9004944366	S014293	00:26:02	10.08.2026		1012	1000	ZNP			09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTB	FOR TO BE BILLED		Q10698			J				00	01	0020008304	0011007688	10	0.00	0	5	5	TO			00000		00:00:00	9999		0001	ZDOM	10.08.2026		Q10698		V10000		INR		0.00	1010			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011007688			B	INR	0.00			A001					10.08.2026	10.08.2026					SD0002		ZLE001	0039307423	0.00				000002	00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7{6bX7xkY2IsmG			INDIA	INDIA			I	ZLE020	01									00:00:00	0							02:16:35	INDIA										0									00000000000000000000000000000000				0000000000				0006															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR TO BE BILLED		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,185,602.0000000	20,260,809,204,635.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW108|700	9004944368	SCLADMIN	00:27:02	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	30.280	30.280	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307425	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7{6bX8DK2tfv10			INDIA	INDIA			I		01									00:00:00	0							02:17:49	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,185,702.0000000	20,260,809,205,920.0000000		000000				RJ09GB5957												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW109|700	9004944370	SCLADMIN	00:28:46	10.08.2026		2107	1000	ZRMC			09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0011087116	0011087116	16	0.00	0	6	6	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011087116			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bX8ihtyBG8W			INDIA	INDIA			I											00:00:00	0							00:28:47	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,185,846.0000000	20,260,809,185,847.0000000		000000				MH43CK6839		DASHRATH							006000184897			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW110|700	9004944372	S001520	00:31:06	10.08.2026		3850	1000	ZLF			09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTB	FTB		E61663			J				00	01	0020321990	0011095494	43	0.00	0	41.210	41.210	TO			00000		00:00:00	9999		0001	ZDOM	10.08.2026		E61663		V10000		INR		0.00	2010			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011095494			B	INR	0.00			A001					10.08.2026	10.08.2026					SD0002		ZLE001	0039307248	0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bX9MJjNLaNm			INDIA	INDIA			I	ZLE020	01		SP09							00:00:00	0							00:40:09	INDIA										0									00000000000000000000000000000000				0000000000				0005															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					FTB		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,190,106.0000000	20,260,809,191,009.0000000		000000		3850/SMV/441	10.08.2026	HR55AZ6716			15256 TO 15260									00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW111|700	9004944373	SCLADMIN	00:32:14	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bX9gdY28LLW			INDIA	INDIA			I											00:00:00	0							00:32:14	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,190,214.0000000	20,260,809,190,214.0000000		000000				KA01AT4056		-	0						006000184899			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW112|700	9004944374	S020715	00:32:08	10.08.2026		1005	1000	ZLF			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		EXP	EX TO PAY		Q15727			J				00	01	0011051794	0011051794	45	0.00	0	39.480	39.480	TO			00000		00:00:00	9999		0001	ZDOM	10.08.2026		Q15727		V10000		INR		0.00	2010			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011051794			B	INR	0.00			A001					10.08.2026	10.08.2026					SD0002		ZLE001	0039307497	0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bX9eh3I0LK0			INDIA	INDIA			I	VL01N	01									00:00:00	0							01:33:46	INDIA										0									00000000000000000000000000000000				0000000000				0006															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					EX TO PAY		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,190,208.0000000	20,260,809,200,346.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW113|700	9004944375	S021077	00:32:34	10.08.2026		1006	1000	ZLF			09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTB	FTB		P99287			J				00	01	0020206196	0011050383	45	0.00	0	42	42	TO			00000		00:00:00	9999		0001	ZDOM	10.08.2026		P99287		V10000		INR		0.00	2010			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011050383			B	INR	0.00			A002					10.08.2026	10.08.2026					SD0002		ZLE001	0039307426	0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7z6bX9n}9wL1W0			INDIA	INDIA			I	ZLE020	01									00:00:00	0							02:34:16	INDIA										0									00000000000000000000000000000000				0000000000				0008															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					FTB		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,190,234.0000000	20,260,809,210,417.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW114|700	9004944376	S021077	00:32:45	10.08.2026		1006	1000	ZLF			09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTB	FTB		P06619			J				00	01	0020122075	0011050383	45	0.00	0	45	45	TO			00000		00:00:00	9999		0001	ZDOM	10.08.2026		P06619		V10000		INR		0.00	2010			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011050383			B	INR	0.00			A002					10.08.2026	10.08.2026					SD0002		ZLE001	0039307427	0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7z6bX9pseIp1wW			INDIA	INDIA			I	ZLE020	01									00:00:00	0							01:56:00	INDIA										0									00000000000000000000000000000000				0000000000				0006															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					FTB		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,190,245.0000000	20,260,809,202,600.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW115|700	9004944381	SCLADMIN	00:33:23	10.08.2026		2104	1000	ZRMC			09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020313510	0011104979	16	0.00	0	4	4	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011104979			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bX9}LDSBOIm			INDIA	INDIA			I											00:00:00	0							00:33:24	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,190,323.0000000	20,260,809,190,324.0000000		000000				RJ27GE7431		-	0						006000184900			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW116|700	9004944389	SCLADMIN	00:34:44	10.08.2026		2111	1000	ZRMC		X	09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTB	FTB		RT0001			J				00	01	0020242728	0011082175	16	0.00	0	6	6	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011082175			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bXANkqI3QLm			INDIA	INDIA			I											00:00:00	0							00:34:46	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FTB		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,190,444.0000000	20,260,809,190,447.0000000		000000				MH43CK9906		-	0						006000184898			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW117|700	9004944393	S018184	00:35:57	10.08.2026		1073	1000	ZNP			10.08.2026	10.08.2026	10.08.2026	10.08.2026	10.08.2026		FTB	FOR To be billed		Q21635			J				00	01	0020282318	0011090051	10	0.00	0	12.500	12.500	TO			00000		00:00:00	9999		0001	ZDOM	10.08.2026		Q21635		V10000		INR		0.00	1010			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011090051			B	INR	0.00			A001					10.08.2026	10.08.2026					SD0002		ZLE001	0039307522	0.00				000002	00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7z6bXAj6roRRjm			INDIA	INDIA			I	VL01N	01									00:00:00	0							04:26:10	INDIA										0									00000000000000000000000000000000				0000000000				0005															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,190,557.0000000	20,260,809,225,610.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW118|700	9004944400	SCLADMIN	00:38:54	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	26.100	26.100	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307565	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7{6bXBXvx7r0xG			INDIA	INDIA			I		01									00:00:00	0							02:19:33	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,190,854.0000000	20,260,809,210,100.0000000		000000				RJ18GB4460												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW119|700	9004944401	S020715	00:43:06	10.08.2026		1005	1000	ZLF			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		EXP	EX TO PAY		Q15727			J				00	01	0011051794	0011051794	45	0.00	0	39.480	39.480	TO			00000		00:00:00	9999		0001	ZDOM	10.08.2026		Q15727		V10000		INR		0.00	2010			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011051794			B	INR	0.00			A001					10.08.2026	10.08.2026					SD0002		ZLE001	0039307577	0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7{6bXCic4Ie3tm			INDIA	INDIA			I	VL01N	01									00:00:00	0							01:56:34	INDIA										0									00000000000000000000000000000000				0000000000				0006															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					EX TO PAY		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,306.0000000	20,260,809,202,634.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW120|700	9004944402	SCLADMIN	00:45:19	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7{6bXDKZ5Yp5gG			INDIA	INDIA			I											00:00:00	0							00:45:19	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,519.0000000	20,260,809,191,519.0000000		000000				KA01AR4352		UJJAWAL							006000184901			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW121|700	9004944405	S018184	00:46:11	10.08.2026		1073	1000	ZLF			09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTB	FOR TO BE BILLED		P15597			J				00	01	0020204928	0011079873	15	0.00	0						00000		00:00:00	0010		0001	ZDOM	09.08.2026		P15597		V10000		INR		0.00	2010			INR	0.00000		S018184	10.08.2026						IV				1000	0011079873			B	INR	0.00			A001					10.08.2026						SD0002		ZLE001	0039307606	0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7{6bXDZwdSIb{m			INDIA	INDIA			I	VL01N	01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0003															00:00:00																								A	C		C		C	C	C	C	C		C	A																								FOR TO BE BILLED		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,611.0000000	20,260,809,194,931.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW122|700	9004944406	SCLADMIN	00:47:11	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	33.860	33.860	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307257	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXDr{ZacJXm			INDIA	INDIA			I		01									00:00:00	0							01:41:34	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,711.0000000	20,260,809,203,055.0000000		000000				RJ52GB3617												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW123|700	9004944407	SCLADMIN	00:47:12	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	24.250	24.250	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307258	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXDr{ZarpXm			INDIA	INDIA			I		01									00:00:00	0							02:12:54	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,191,712.0000000	20,260,809,205,500.0000000		000000				RJ04GA6500												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW124|700	9004944408	SCLADMIN	00:52:00	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7{6bXFC86zD7zW			INDIA	INDIA			I											00:00:00	0							00:52:01	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,192,200.0000000	20,260,809,192,201.0000000		000000				KA01AT4062		-	0						006000184903			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
